paper_id,class_label,degree
739280,Neural_Networks,2
739707,Neural_Networks,1
739816,Neural_Networks,3
746058,Neural_Networks,1
751408,Neural_Networks,1
752684,Neural_Networks,1
753047,Theory,6
753070,Theory,3
753264,Theory,2
753265,Neural_Networks,1
754594,Neural_Networks,1
755082,Probabilistic_Methods,1
755217,Reinforcement_Learning,0
756061,Neural_Networks,3
762980,Neural_Networks,2
763009,Neural_Networks,3
763010,Neural_Networks,4
763181,Neural_Networks,0
767763,Theory,1
779960,Neural_Networks,1
782486,Neural_Networks,0
785678,Genetic_Algorithms,0
787016,Genetic_Algorithms,1
801170,Genetic_Algorithms,0
814836,Rule_Learning,1
815073,Neural_Networks,1
815096,Neural_Networks,1
817774,Neural_Networks,1
820661,Neural_Networks,0
820662,Theory,0
824245,Neural_Networks,1
851968,Neural_Networks,1
853114,Neural_Networks,3
853115,Neural_Networks,4
853116,Neural_Networks,2
853118,Neural_Networks,1
853150,Neural_Networks,0
853155,Neural_Networks,1
854434,Neural_Networks,0
884094,Probabilistic_Methods,0
892139,Reinforcement_Learning,0
899085,Rule_Learning,0
899119,Rule_Learning,0
907845,Neural_Networks,0
911198,Neural_Networks,0
917493,Neural_Networks,0
919885,Neural_Networks,0
928873,Neural_Networks,0
943087,Theory,0
948147,Neural_Networks,0
948299,Neural_Networks,0
948846,Neural_Networks,0
949217,Neural_Networks,0
949318,Neural_Networks,0
949511,Neural_Networks,0
950052,Neural_Networks,0
950305,Neural_Networks,0
950986,Neural_Networks,0
954315,Rule_Learning,1
964248,Probabilistic_Methods,0
975567,Genetic_Algorithms,0
976284,Theory,0
976334,Reinforcement_Learning,0
987188,Neural_Networks,0
987197,Theory,0
989397,Theory,0
990075,Case_Based,0
1000012,Rule_Learning,0
1022969,Case_Based,0
1031453,Neural_Networks,0
1050679,Genetic_Algorithms,0
1059953,Theory,0
1061127,Rule_Learning,0
1063773,Neural_Networks,0
1071981,Reinforcement_Learning,0
1095507,Probabilistic_Methods,0
1102364,Probabilistic_Methods,0
1102400,Theory,0
1102407,Neural_Networks,0
1102442,Theory,0
1102548,Case_Based,0
1102550,Genetic_Algorithms,0
1102567,Case_Based,0
1102625,Case_Based,0
1102646,Neural_Networks,0
1102751,Theory,0
1102761,Case_Based,0
1102794,Rule_Learning,0
1102850,Neural_Networks,0
1102873,Neural_Networks,0
1103016,Neural_Networks,0
1103031,Probabilistic_Methods,0
1103038,Case_Based,0
1103162,Reinforcement_Learning,0
1103315,Reinforcement_Learning,0
1103383,Genetic_Algorithms,0
1103394,Case_Based,0
1103499,Probabilistic_Methods,0
1103610,Theory,0
1103676,Neural_Networks,0
1103737,Theory,0
1103960,Genetic_Algorithms,0
1103969,Probabilistic_Methods,0
1103979,Neural_Networks,0
1103985,Genetic_Algorithms,0
1104007,Theory,0
1104031,Case_Based,0
1104055,Theory,0
1104182,Reinforcement_Learning,0
1104191,Neural_Networks,0
1104258,Neural_Networks,0
1104261,Theory,0
1104300,Probabilistic_Methods,0
1104379,Neural_Networks,0
1104435,Probabilistic_Methods,0
1104449,Neural_Networks,0
1104495,Neural_Networks,0
1104647,Genetic_Algorithms,0
1104749,Genetic_Algorithms,0
1104769,Probabilistic_Methods,0
1104787,Neural_Networks,0
1104809,Neural_Networks,0
1104851,Theory,0
1104946,Theory,0
1104999,Genetic_Algorithms,0
1105011,Probabilistic_Methods,0
1105033,Reinforcement_Learning,0
1105062,Reinforcement_Learning,0
1105116,Probabilistic_Methods,0
1105148,Reinforcement_Learning,0
1105221,Genetic_Algorithms,0
1105231,Genetic_Algorithms,0
1105344,Neural_Networks,0
1105360,Rule_Learning,0
1105394,Reinforcement_Learning,0
1105428,Rule_Learning,0
1105433,Probabilistic_Methods,0
1105450,Theory,0
1105505,Neural_Networks,0
1105530,Neural_Networks,0
1105531,Probabilistic_Methods,0
1105574,Neural_Networks,0
1105603,Neural_Networks,0
1105622,Neural_Networks,0
1105672,Neural_Networks,0
1105698,Probabilistic_Methods,0
1105718,Neural_Networks,0
1105764,Reinforcement_Learning,0
1105810,Case_Based,0
1105877,Probabilistic_Methods,0
1105887,Rule_Learning,0
1105932,Rule_Learning,0
1106052,Case_Based,0
1106103,Case_Based,0
1106112,Reinforcement_Learning,0
1106172,Reinforcement_Learning,0
1106236,Case_Based,0
1106287,Neural_Networks,0
1106298,Theory,0
1106330,Case_Based,0
1106370,Neural_Networks,0
1106388,Rule_Learning,0
1106401,Theory,0
1106406,Reinforcement_Learning,0
1106418,Theory,0
1106492,Rule_Learning,0
1106546,Probabilistic_Methods,0
1106547,Reinforcement_Learning,0
1106568,Neural_Networks,0
1106630,Neural_Networks,0
1106671,Neural_Networks,0
1106764,Rule_Learning,0
1106771,Neural_Networks,0
1106789,Probabilistic_Methods,0
1106849,Neural_Networks,0
1106854,Neural_Networks,0
1106966,Reinforcement_Learning,0
1107010,Case_Based,0
1107041,Case_Based,0
1107062,Genetic_Algorithms,0
1107067,Case_Based,0
1107095,Rule_Learning,0
1107136,Genetic_Algorithms,0
1107140,Theory,0
1107171,Case_Based,0
1107215,Case_Based,0
1107312,Reinforcement_Learning,0
1107319,Theory,0
1107325,Case_Based,0
1107355,Reinforcement_Learning,0
1107367,Case_Based,0
1107385,Neural_Networks,0
1107418,Genetic_Algorithms,0
1107455,Reinforcement_Learning,0
1107558,Probabilistic_Methods,0
1107567,Theory,0
1107572,Theory,0
1107674,Genetic_Algorithms,0
1107728,Neural_Networks,0
1107808,Neural_Networks,0
1107861,Theory,0
1108050,Neural_Networks,0
1108167,Theory,0
1108169,Neural_Networks,0
1108175,Neural_Networks,0
1108209,Genetic_Algorithms,0
1108258,Case_Based,0
1108267,Case_Based,0
1108329,Case_Based,0
1108363,Case_Based,0
1108389,Probabilistic_Methods,0
1108551,Theory,0
1108570,Theory,0
1108597,Case_Based,0
1108656,Case_Based,0
1108728,Rule_Learning,0
1108834,Neural_Networks,0
1108841,Neural_Networks,0
1109017,Genetic_Algorithms,0
1109185,Neural_Networks,0
1109199,Genetic_Algorithms,0
1109208,Genetic_Algorithms,0
1109392,Neural_Networks,0
1109439,Neural_Networks,0
1109542,Probabilistic_Methods,0
1109566,Theory,0
1109581,Probabilistic_Methods,0
1109830,Neural_Networks,0
1109873,Neural_Networks,0
1109891,Neural_Networks,0
1109957,Reinforcement_Learning,0
1110000,Probabilistic_Methods,0
1110024,Case_Based,0
1110028,Theory,0
1110209,Probabilistic_Methods,0
1110256,Theory,0
1110390,Case_Based,0
1110426,Rule_Learning,0
1110438,Neural_Networks,0
1110494,Neural_Networks,0
1110515,Genetic_Algorithms,0
1110520,Neural_Networks,0
1110531,Case_Based,0
1110546,Genetic_Algorithms,0
1110563,Neural_Networks,0
1110579,Case_Based,0
1110628,Probabilistic_Methods,0
1110768,Neural_Networks,0
1110947,Case_Based,0
1110950,Case_Based,0
1110998,Neural_Networks,0
1111052,Reinforcement_Learning,0
1111186,Neural_Networks,0
1111230,Reinforcement_Learning,0
1111240,Neural_Networks,0
1111265,Neural_Networks,0
1111304,Reinforcement_Learning,0
1111614,Case_Based,0
1111733,Neural_Networks,0
1111788,Theory,0
1111899,Case_Based,0
1111978,Probabilistic_Methods,0
1112026,Neural_Networks,0
1112071,Probabilistic_Methods,0
1112075,Neural_Networks,0
1112099,Theory,0
1112106,Neural_Networks,0
1112194,Neural_Networks,0
1112319,Theory,0
1112369,Neural_Networks,0
1112417,Probabilistic_Methods,0
1112426,Neural_Networks,0
1112574,Theory,0
1112650,Probabilistic_Methods,0
1112665,Neural_Networks,0
1112686,Probabilistic_Methods,0
1112723,Neural_Networks,0
1112767,Neural_Networks,0
1112911,Genetic_Algorithms,0
1112929,Neural_Networks,0
1113035,Neural_Networks,0
1113084,Neural_Networks,0
1113182,Reinforcement_Learning,0
1113438,Genetic_Algorithms,0
1113459,Reinforcement_Learning,0
1113534,Neural_Networks,0
1113541,Neural_Networks,0
1113551,Case_Based,0
1113614,Reinforcement_Learning,0
1113739,Reinforcement_Learning,0
1113742,Genetic_Algorithms,0
1113828,Neural_Networks,0
1113831,Genetic_Algorithms,0
1113852,Theory,0
1113926,Neural_Networks,0
1113934,Case_Based,0
1113995,Neural_Networks,0
1114118,Neural_Networks,0
1114125,Reinforcement_Learning,0
1114153,Neural_Networks,0
1114184,Neural_Networks,0
1114192,Neural_Networks,0
1114222,Probabilistic_Methods,0
1114239,Genetic_Algorithms,0
1114331,Genetic_Algorithms,0
1114336,Case_Based,0
1114352,Neural_Networks,0
1114364,Neural_Networks,0
1114388,Theory,0
1114398,Neural_Networks,0
1114442,Genetic_Algorithms,0
1114502,Genetic_Algorithms,0
1114512,Rule_Learning,0
1114526,Theory,0
1114605,Neural_Networks,0
1114629,Reinforcement_Learning,0
1114664,Case_Based,0
1114777,Case_Based,0
1114838,Theory,0
1114864,Case_Based,0
1114992,Neural_Networks,0
1115166,Case_Based,0
1115291,Probabilistic_Methods,0
1115375,Neural_Networks,0
1115456,Neural_Networks,0
1115471,Rule_Learning,0
1115670,Rule_Learning,0
1115677,Neural_Networks,0
1115701,Probabilistic_Methods,0
1115790,Neural_Networks,0
1115886,Reinforcement_Learning,0
1115959,Neural_Networks,0
1116044,Probabilistic_Methods,0
1116146,Case_Based,0
1116181,Theory,0
1116268,Theory,0
1116328,Neural_Networks,0
1116336,Probabilistic_Methods,0
1116347,Reinforcement_Learning,0
1116397,Case_Based,0
1116410,Case_Based,0
1116530,Probabilistic_Methods,0
1116569,Neural_Networks,0
1116594,Neural_Networks,0
1116629,Neural_Networks,0
1116835,Neural_Networks,0
1116839,Case_Based,0
1116842,Theory,0
1116922,Rule_Learning,0
1116974,Neural_Networks,0
1117049,Genetic_Algorithms,0
1117089,Reinforcement_Learning,0
1117184,Case_Based,0
1117219,Neural_Networks,0
1117249,Theory,0
1117348,Neural_Networks,0
1117476,Genetic_Algorithms,0
1117501,Neural_Networks,0
1117618,Theory,0
1117653,Neural_Networks,0
1117760,Reinforcement_Learning,0
1117786,Rule_Learning,0
1117833,Case_Based,0
1117920,Probabilistic_Methods,0
1117942,Reinforcement_Learning,0
1118017,Neural_Networks,0
1118083,Neural_Networks,0
1118092,Reinforcement_Learning,0
1118120,Neural_Networks,0
1118209,Theory,0
1118245,Reinforcement_Learning,0
1118286,Rule_Learning,0
1118302,Rule_Learning,0
1118332,Neural_Networks,0
1118347,Neural_Networks,0
1118388,Case_Based,0
1118546,Probabilistic_Methods,0
1118658,Theory,0
1118764,Theory,0
1118823,Theory,0
1118848,Neural_Networks,0
1119004,Neural_Networks,0
1119078,Theory,0
1119140,Neural_Networks,0
1119178,Case_Based,0
1119180,Case_Based,0
1119211,Neural_Networks,0
1119216,Probabilistic_Methods,0
1119295,Rule_Learning,0
1119471,Theory,0
1119505,Genetic_Algorithms,0
1119623,Probabilistic_Methods,0
1119654,Case_Based,0
1119671,Neural_Networks,0
1119708,Genetic_Algorithms,0
1119742,Probabilistic_Methods,0
1119751,Theory,0
1119987,Case_Based,0
1120019,Neural_Networks,0
1120020,Reinforcement_Learning,0
1120049,Neural_Networks,0
1120059,Neural_Networks,0
1120084,Neural_Networks,0
1120138,Neural_Networks,0
1120169,Theory,0
1120170,Reinforcement_Learning,0
1120197,Neural_Networks,0
1120211,Neural_Networks,0
1120252,Probabilistic_Methods,0
1120431,Neural_Networks,0
1120444,Case_Based,0
1120563,Case_Based,0
1120643,Genetic_Algorithms,0
1120650,Rule_Learning,0
1120713,Case_Based,0
1120731,Reinforcement_Learning,0
1120777,Neural_Networks,0
1120786,Neural_Networks,0
1120858,Neural_Networks,0
1120866,Neural_Networks,0
1120880,Neural_Networks,0
1120962,Neural_Networks,0
1121057,Case_Based,0
1121063,Theory,0
1121176,Case_Based,0
1121254,Probabilistic_Methods,0
1121313,Case_Based,0
1121398,Genetic_Algorithms,0
1121459,Case_Based,0
1121537,Theory,0
1121569,Neural_Networks,0
1121603,Neural_Networks,0
1121659,Probabilistic_Methods,0
1121739,Reinforcement_Learning,0
1121867,Theory,0
1122304,Neural_Networks,0
1122425,Reinforcement_Learning,0
1122460,Neural_Networks,0
1122574,Neural_Networks,0
1122580,Theory,0
1122642,Neural_Networks,0
1122704,Neural_Networks,0
1123068,Probabilistic_Methods,0
1123087,Neural_Networks,0
1123093,Rule_Learning,0
1123188,Neural_Networks,0
1123215,Theory,0
1123239,Neural_Networks,0
1123493,Theory,0
1123530,Genetic_Algorithms,0
1123553,Reinforcement_Learning,0
1123576,Neural_Networks,0
1123689,Probabilistic_Methods,0
1123756,Genetic_Algorithms,0
1123867,Theory,0
1123926,Theory,0
1123991,Probabilistic_Methods,0
1124837,Probabilistic_Methods,0
1124844,Neural_Networks,0
1125082,Genetic_Algorithms,0
1125092,Reinforcement_Learning,0
1125258,Neural_Networks,0
1125386,Theory,0
1125393,Case_Based,0
1125402,Probabilistic_Methods,0
1125467,Probabilistic_Methods,0
1125469,Probabilistic_Methods,0
1125492,Genetic_Algorithms,0
1125597,Genetic_Algorithms,0
1125895,Reinforcement_Learning,0
1125906,Probabilistic_Methods,0
1125909,Probabilistic_Methods,0
1125944,Case_Based,0
1125953,Rule_Learning,0
1125992,Case_Based,0
1125993,Case_Based,0
1126011,Probabilistic_Methods,0
1126012,Probabilistic_Methods,0
1126029,Reinforcement_Learning,0
1126037,Neural_Networks,0
1126044,Neural_Networks,0
1126050,Reinforcement_Learning,0
1126315,Neural_Networks,0
1126350,Theory,0
1126503,Case_Based,0
1127430,Genetic_Algorithms,0
1127530,Probabilistic_Methods,0
1127541,Neural_Networks,0
1127551,Probabilistic_Methods,0
1127558,Probabilistic_Methods,0
1127566,Probabilistic_Methods,0
1127619,Rule_Learning,0
1127657,Theory,0
1127810,Neural_Networks,0
1127812,Neural_Networks,0
1127851,Rule_Learning,0
1127863,Rule_Learning,0
1127913,Genetic_Algorithms,0
1128151,Genetic_Algorithms,0
1128198,Genetic_Algorithms,0
1128201,Genetic_Algorithms,0
1128204,Genetic_Algorithms,0
1128208,Genetic_Algorithms,0
1128227,Genetic_Algorithms,0
1128256,Theory,0
1128267,Reinforcement_Learning,0
1128291,Genetic_Algorithms,0
1128314,Genetic_Algorithms,0
1128319,Genetic_Algorithms,0
1128369,Genetic_Algorithms,0
1128407,Case_Based,0
1128425,Neural_Networks,0
1128430,Case_Based,0
1128437,Theory,0
1128453,Genetic_Algorithms,0
1128531,Rule_Learning,0
1128536,Theory,0
1128542,Neural_Networks,0
1128839,Neural_Networks,0
1128846,Neural_Networks,0
1128853,Rule_Learning,0
1128856,Rule_Learning,0
1128868,Neural_Networks,0
1128881,Rule_Learning,0
1128927,Rule_Learning,0
1128935,Rule_Learning,0
1128943,Genetic_Algorithms,0
1128945,Genetic_Algorithms,0
1128946,Genetic_Algorithms,0
1128959,Genetic_Algorithms,0
1128974,Genetic_Algorithms,0
1128975,Genetic_Algorithms,0
1128977,Genetic_Algorithms,0
1128978,Genetic_Algorithms,0
1128982,Genetic_Algorithms,0
1128985,Genetic_Algorithms,0
1128990,Genetic_Algorithms,0
1128997,Genetic_Algorithms,0
1129015,Genetic_Algorithms,0
1129018,Genetic_Algorithms,0
1129021,Genetic_Algorithms,0
1129027,Genetic_Algorithms,0
1129040,Genetic_Algorithms,0
1129096,Reinforcement_Learning,0
1129106,Case_Based,0
1129111,Neural_Networks,0
1129208,Theory,0
1129243,Reinforcement_Learning,0
1129367,Genetic_Algorithms,0
1129368,Genetic_Algorithms,0
1129369,Genetic_Algorithms,0
1129442,Neural_Networks,0
1129443,Neural_Networks,0
1129494,Neural_Networks,0
1129518,Probabilistic_Methods,0
1129570,Genetic_Algorithms,0
1129572,Neural_Networks,0
1129573,Genetic_Algorithms,0
1129608,Neural_Networks,0
1129610,Genetic_Algorithms,0
1129621,Neural_Networks,0
1129629,Genetic_Algorithms,0
1129683,Genetic_Algorithms,0
1129778,Genetic_Algorithms,0
1129798,Genetic_Algorithms,0
1129835,Rule_Learning,0
1129907,Probabilistic_Methods,0
1129994,Probabilistic_Methods,0
1130069,Neural_Networks,0
1130080,Neural_Networks,0
1130243,Probabilistic_Methods,0
1130356,Theory,0
1130454,Probabilistic_Methods,0
1130539,Case_Based,0
1130567,Reinforcement_Learning,0
1130568,Neural_Networks,0
1130586,Neural_Networks,0
1130600,Reinforcement_Learning,0
1130634,Neural_Networks,0
1130637,Case_Based,0
1130653,Case_Based,0
1130657,Case_Based,0
1130676,Neural_Networks,0
1130678,Neural_Networks,0
1130680,Neural_Networks,0
1130780,Probabilistic_Methods,0
1130808,Neural_Networks,0
1130847,Genetic_Algorithms,0
1130856,Genetic_Algorithms,0
1130915,Neural_Networks,0
1130927,Neural_Networks,0
1130929,Neural_Networks,0
1130931,Neural_Networks,0
1130934,Neural_Networks,0
1131116,Genetic_Algorithms,0
1131137,Probabilistic_Methods,0
1131149,Neural_Networks,0
1131150,Neural_Networks,0
1131163,Neural_Networks,0
1131164,Probabilistic_Methods,0
1131165,Probabilistic_Methods,0
1131167,Probabilistic_Methods,0
1131172,Probabilistic_Methods,0
1131180,Probabilistic_Methods,0
1131184,Neural_Networks,0
1131189,Probabilistic_Methods,0
1131192,Probabilistic_Methods,0
1131195,Neural_Networks,0
1131198,Genetic_Algorithms,0
1131223,Probabilistic_Methods,0
1131230,Probabilistic_Methods,0
1131236,Probabilistic_Methods,0
1131257,Probabilistic_Methods,0
1131258,Probabilistic_Methods,0
1131266,Probabilistic_Methods,0
1131267,Probabilistic_Methods,0
1131270,Probabilistic_Methods,0
1131274,Probabilistic_Methods,0
1131277,Probabilistic_Methods,0
1131300,Probabilistic_Methods,0
1131301,Probabilistic_Methods,0
1131305,Probabilistic_Methods,0
1131312,Probabilistic_Methods,0
1131314,Probabilistic_Methods,0
1131330,Probabilistic_Methods,0
1131334,Probabilistic_Methods,0
1131335,Probabilistic_Methods,0
1131345,Neural_Networks,0
1131348,Neural_Networks,0
1131359,Genetic_Algorithms,0
1131360,Genetic_Algorithms,0
1131374,Genetic_Algorithms,0
1131414,Neural_Networks,0
1131420,Neural_Networks,0
1131421,Neural_Networks,0
1131464,Neural_Networks,0
1131466,Probabilistic_Methods,0
1131471,Case_Based,0
1131549,Genetic_Algorithms,0
1131550,Genetic_Algorithms,0
1131557,Genetic_Algorithms,0
1131565,Neural_Networks,0
1131607,Probabilistic_Methods,0
1131611,Theory,0
1131634,Neural_Networks,0
1131639,Neural_Networks,0
1131647,Neural_Networks,0
1131719,Rule_Learning,0
1131728,Case_Based,0
1131734,Genetic_Algorithms,0
1131741,Genetic_Algorithms,0
1131745,Neural_Networks,0
1131748,Neural_Networks,0
1131752,Genetic_Algorithms,0
1131754,Genetic_Algorithms,0
1131828,Case_Based,0
1132073,Neural_Networks,0
1132083,Neural_Networks,0
1132157,Probabilistic_Methods,0
1132285,Theory,0
1132385,Theory,0
1132406,Neural_Networks,0
1132416,Neural_Networks,0
1132418,Neural_Networks,0
1132434,Neural_Networks,0
1132443,Neural_Networks,0
1132459,Neural_Networks,0
1132461,Neural_Networks,0
1132486,Neural_Networks,0
1132505,Neural_Networks,0
1132706,Case_Based,0
1132731,Genetic_Algorithms,0
1132809,Rule_Learning,0
1132815,Neural_Networks,0
1132857,Probabilistic_Methods,0
1132864,Probabilistic_Methods,0
1132887,Probabilistic_Methods,0
1132922,Neural_Networks,0
1132948,Neural_Networks,0
1132968,Neural_Networks,0
1133004,Neural_Networks,0
1133008,Neural_Networks,0
1133010,Probabilistic_Methods,0
1133028,Theory,0
1133047,Genetic_Algorithms,0
1133196,Genetic_Algorithms,0
1133338,Genetic_Algorithms,0
1133390,Theory,0
1133417,Probabilistic_Methods,0
1133428,Neural_Networks,0
1133469,Reinforcement_Learning,0
1133846,Neural_Networks,0
1133930,Rule_Learning,0
1134022,Genetic_Algorithms,0
1134031,Rule_Learning,0
1134056,Neural_Networks,0
1134197,Neural_Networks,0
1134320,Probabilistic_Methods,0
1134346,Probabilistic_Methods,0
1134348,Probabilistic_Methods,0
1134865,Genetic_Algorithms,0
1135082,Neural_Networks,0
1135108,Probabilistic_Methods,0
1135115,Neural_Networks,0
1135122,Neural_Networks,0
1135125,Neural_Networks,0
1135137,Neural_Networks,0
1135345,Neural_Networks,0
1135358,Theory,0
1135368,Neural_Networks,0
1135455,Neural_Networks,0
1135589,Neural_Networks,0
1135746,Theory,0
1135750,Neural_Networks,0
1135894,Neural_Networks,0
1135899,Neural_Networks,0
1135955,Neural_Networks,0
1136040,Neural_Networks,0
1136110,Neural_Networks,0
1136310,Probabilistic_Methods,0
1136342,Genetic_Algorithms,0
1136393,Neural_Networks,0
1136397,Neural_Networks,0
1136422,Neural_Networks,0
1136442,Neural_Networks,0
1136446,Neural_Networks,0
1136447,Neural_Networks,0
1136449,Neural_Networks,0
1136631,Theory,0
1136634,Theory,0
1136791,Genetic_Algorithms,0
1136814,Genetic_Algorithms,0
1137140,Neural_Networks,0
1137466,Genetic_Algorithms,0
1138027,Case_Based,0
1138043,Theory,0
1138091,Case_Based,0
1138619,Rule_Learning,0
1138755,Neural_Networks,0
1138968,Genetic_Algorithms,0
1138970,Theory,0
1139009,Neural_Networks,0
1139195,Case_Based,0
1139928,Theory,0
1140040,Neural_Networks,0
1140230,Neural_Networks,0
1140231,Neural_Networks,0
1140289,Neural_Networks,0
1140543,Neural_Networks,0
1140547,Neural_Networks,0
1140548,Neural_Networks,0
1152075,Theory,0
1152143,Theory,0
1152150,Neural_Networks,0
1152162,Neural_Networks,0
1152179,Neural_Networks,0
1152194,Neural_Networks,0
1152244,Case_Based,0
1152259,Probabilistic_Methods,0
1152272,Neural_Networks,0
1152277,Neural_Networks,0
1152290,Theory,0
1152307,Case_Based,0
1152308,Case_Based,0
1152358,Genetic_Algorithms,0
1152379,Theory,0
1152394,Neural_Networks,0
1152421,Genetic_Algorithms,0
1152436,Case_Based,0
1152448,Case_Based,0
1152490,Neural_Networks,0
1152508,Genetic_Algorithms,0
1152564,Case_Based,0
1152569,Genetic_Algorithms,0
1152633,Probabilistic_Methods,0
1152663,Reinforcement_Learning,0
1152673,Neural_Networks,0
1152676,Genetic_Algorithms,0
1152711,Neural_Networks,0
1152714,Neural_Networks,0
1152740,Reinforcement_Learning,0
1152761,Genetic_Algorithms,0
1152821,Neural_Networks,0
1152858,Probabilistic_Methods,0
1152859,Neural_Networks,0
1152896,Case_Based,0
1152904,Neural_Networks,0
1152910,Reinforcement_Learning,0
1152917,Probabilistic_Methods,0
1152944,Reinforcement_Learning,0
1152958,Neural_Networks,0
1152959,Neural_Networks,0
1152975,Case_Based,0
1152991,Probabilistic_Methods,0
1153003,Neural_Networks,0
1153014,Probabilistic_Methods,0
1153024,Probabilistic_Methods,0
1153031,Neural_Networks,0
1153056,Reinforcement_Learning,0
1153064,Theory,0
1153065,Genetic_Algorithms,0
1153091,Rule_Learning,0
1153097,Neural_Networks,0
1153101,Rule_Learning,0
1153106,Neural_Networks,0
1153148,Probabilistic_Methods,0
1153150,Rule_Learning,0
1153160,Theory,0
1153166,Case_Based,0
1153169,Rule_Learning,0
1153183,Theory,0
1153195,Neural_Networks,0
1153254,Rule_Learning,0
1153262,Probabilistic_Methods,0
1153264,Theory,0
1153275,Theory,0
1153280,Genetic_Algorithms,0
1153287,Reinforcement_Learning,0
1153577,Genetic_Algorithms,0
1153703,Case_Based,0
1153724,Case_Based,0
1153728,Case_Based,0
1153736,Theory,0
1153784,Genetic_Algorithms,0
1153786,Probabilistic_Methods,0
1153811,Rule_Learning,0
1153816,Genetic_Algorithms,0
1153853,Genetic_Algorithms,0
1153860,Genetic_Algorithms,0
1153861,Neural_Networks,0
1153866,Rule_Learning,0
1153877,Case_Based,0
1153879,Case_Based,0
1153889,Case_Based,0
1153891,Case_Based,0
1153896,Genetic_Algorithms,0
1153897,Genetic_Algorithms,0
1153899,Genetic_Algorithms,0
1153900,Genetic_Algorithms,0
1153922,Neural_Networks,0
1153933,Neural_Networks,0
1153942,Genetic_Algorithms,0
1153943,Genetic_Algorithms,0
1153945,Genetic_Algorithms,0
1153946,Neural_Networks,0
1154012,Probabilistic_Methods,0
1154042,Neural_Networks,0
1154068,Probabilistic_Methods,0
1154071,Probabilistic_Methods,0
1154074,Neural_Networks,0
1154076,Genetic_Algorithms,0
1154103,Probabilistic_Methods,0
1154123,Neural_Networks,0
1154124,Neural_Networks,0
1154169,Neural_Networks,0
1154173,Probabilistic_Methods,0
1154176,Genetic_Algorithms,0
1154229,Probabilistic_Methods,0
1154230,Probabilistic_Methods,0
1154232,Probabilistic_Methods,0
1154233,Probabilistic_Methods,0
1154251,Neural_Networks,0
1154276,Neural_Networks,0
1154459,Genetic_Algorithms,0
1154500,Case_Based,0
1154520,Neural_Networks,0
1154524,Rule_Learning,0
1154525,Rule_Learning,0
1155073,Rule_Learning,0
